name,owner_login,owner_type,language,stargazers_count,forks_count,open_issues_count,size_kb,license_name,has_wiki,is_fork,archived,created_at
edit,microsoft,Organization,Rust,14559,730,174,2061,MIT,True,False,False,2025-03-21T18:58:21Z
espanso,espanso,Organization,Rust,14452,462,537,104543,GPL-3.0,True,False,False,2019-08-30T07:16:58Z
binwalk,ReFirmLabs,Organization,Rust,14322,1832,93,53121,MIT,True,False,False,2013-11-15T20:45:40Z
gpui-kit,longbridge,Organization,Rust,14185,858,104,27095,NOASSERTION,False,False,False,2024-06-13T13:45:39Z
diesel,diesel-rs,Organization,Rust,14172,1233,158,145348,Apache-2.0,False,False,False,2015-08-29T22:51:00Z
rye,astral-sh,Organization,Rust,14158,468,333,3535,MIT,True,False,True,2023-04-22T22:23:54Z
rathole,rathole-org,Organization,Rust,14125,822,96,882,Apache-2.0,True,False,False,2021-12-14T05:03:07Z
bottom,ClementTsang,User,Rust,14005,382,107,90517,MIT,False,False,False,2019-08-28T23:43:30Z
rolldown,rolldown,Organization,Rust,13940,1031,416,75144,MIT,False,False,False,2023-09-18T14:20:28Z
dbt-core,dbt-labs,Organization,Rust,13793,2553,1529,110093,Apache-2.0,False,False,False,2016-03-10T02:38:00Z
EasyTier,EasyTier,Organization,Rust,13555,1375,476,31239,LGPL-3.0,True,False,False,2023-09-29T17:03:53Z
rust-clippy,rust-lang,Organization,Rust,13496,2148,2889,96785,Apache-2.0,True,False,False,2014-11-19T07:49:21Z
rayon,rayon-rs,Organization,Rust,13299,603,226,3654,Apache-2.0,True,False,False,2014-10-02T15:38:05Z
clash-nyanpasu,libnyanpasu,Organization,Rust,13152,797,113,48414,GPL-3.0,False,False,False,2023-11-10T01:25:55Z
tensorflow,tensorflow,Organization,C++,199339,76279,3121,1381000,Apache-2.0,False,False,False,2015-11-07T01:19:20Z
llama.cpp,ggml-org,Organization,C++,127574,22927,2444,440533,MIT,True,False,False,2023-03-10T18:58:00Z
react-native,react,Organization,C++,126536,25238,1185,981256,MIT,False,False,False,2015-01-09T18:10:16Z
electron,electron,Organization,C++,122954,17467,757,211207,MIT,False,False,False,2013-04-12T01:47:36Z
godot,godotengine,Organization,C++,116855,26635,18850,1886872,MIT,False,False,False,2014-01-04T16:05:36Z
terminal,microsoft,Organization,C++,104850,9585,1760,179065,MIT,True,False,False,2017-08-11T18:38:22Z
opencv,opencv,Organization,C++,90757,57016,2779,566139,Apache-2.0,True,False,False,2012-07-19T09:40:17Z
bitcoin,bitcoin,Organization,C++,90130,39378,732,323950,MIT,False,False,False,2010-12-19T15:16:43Z
gpt4all,nomic-ai,Organization,C++,77378,8289,771,44678,MIT,True,False,False,2023-03-27T18:49:32Z
tesseract,tesseract-ocr,Organization,C++,76402,10793,483,55198,Apache-2.0,True,False,False,2014-08-12T18:04:59Z
imgui,ocornut,User,C++,76127,12028,1225,130299,MIT,True,False,False,2014-07-21T14:29:47Z
protobuf,protocolbuffers,Organization,C++,72011,16273,309,239386,NOASSERTION,True,False,False,2014-08-26T15:52:15Z
ladybird,LadybirdBrowser,Organization,C++,66110,3154,526,491653,BSD-2-Clause,False,False,False,2024-05-30T09:18:10Z
ImHex,WerWolv,User,C++,54757,2451,400,53489,GPL-2.0,False,False,False,2020-11-10T14:27:00Z
whisper.cpp,ggml-org,Organization,C++,53539,6131,343,43988,MIT,True,False,False,2022-09-25T18:26:37Z
json,nlohmann,User,C++,50570,7495,162,284511,MIT,False,False,False,2013-07-04T08:47:49Z
ClickHouse,ClickHouse,Organization,C++,49760,8931,7487,11934653,Apache-2.0,True,False,False,2016-06-02T08:28:18Z
x64dbg,x64dbg,Organization,C++,49454,2837,581,64388,NOASSERTION,True,False,False,2015-04-11T20:48:23Z
TrafficMonitor,zhongyang219,User,C++,46101,3788,1348,16876,NOASSERTION,True,False,False,2017-07-30T02:51:17Z
grpc,grpc,Organization,C++,45304,11368,1349,624433,Apache-2.0,False,False,False,2014-12-08T18:58:53Z
desktop,zen-browser,Organization,C++,44360,1743,681,5926397,MPL-2.0,True,False,False,2024-03-28T00:05:55Z
CPlusPlusThings,Light-City,User,C++,43427,8799,10,2503,,True,False,False,2019-07-14T08:45:45Z
aria2,aria2,Organization,C++,41957,3899,1177,31510,GPL-2.0,True,False,False,2010-11-27T09:41:48Z
duckdb,duckdb,Organization,C++,41079,3735,856,508960,MIT,False,False,False,2018-06-26T15:04:45Z
Sunshine,LizardByte,Organization,C++,41034,2098,154,164373,GPL-3.0,False,False,False,2021-12-15T23:38:57Z
faiss,facebookresearch,Organization,C++,40883,4519,325,284929,MIT,True,False,False,2017-02-07T16:07:05Z
BitNet,microsoft,Organization,C++,40229,3724,326,8729,MIT,True,False,False,2024-08-05T09:07:38Z
qBittorrent,qbittorrent,Organization,C++,40004,4869,2687,317663,NOASSERTION,True,False,False,2012-02-04T09:37:46Z
googletest,google,Organization,C++,39505,10890,501,14247,BSD-3-Clause,False,False,False,2015-07-28T15:07:53Z
leveldb,google,Organization,C++,39394,8212,407,1848,BSD-3-Clause,False,False,False,2014-08-27T21:17:52Z
aseprite,aseprite,Organization,C++,39332,8924,1995,48097,,False,False,False,2014-08-19T23:44:50Z
Hyprland,hyprwm,Organization,C++,38465,1988,196,81705,BSD-3-Clause,True,False,False,2022-03-16T19:49:13Z
interview,huihut,User,C++,38194,8070,2,5713,NOASSERTION,True,False,False,2018-02-09T09:49:48Z
mediapipe,google-ai-edge,Organization,C++,36885,6156,548,608569,Apache-2.0,True,False,False,2019-06-13T19:16:41Z
C-Plus-Plus,TheAlgorithms,Organization,C++,34647,7860,25,140614,MIT,False,False,False,2016-07-16T10:19:45Z
caffe,BVLC,Organization,C++,34550,18416,1175,76170,NOASSERTION,True,False,False,2013-09-12T18:39:48Z
btop,aristocratos,User,C++,34470,1146,532,10476,Apache-2.0,True,False,False,2021-05-06T18:40:21Z
openpose,CMU-Perceptual-Computing-Lab,Organization,C++,34434,8039,359,86496,NOASSERTION,True,False,False,2017-04-24T14:06:31Z
carbon-lang,carbon-language,Organization,C++,33880,1713,253,127416,NOASSERTION,True,False,False,2020-04-27T21:45:16Z
serenity,SerenityOS,Organization,C++,33805,3548,744,241347,BSD-2-Clause,False,False,False,2018-12-02T19:28:41Z
WSL,microsoft,Organization,C++,33649,1818,995,91300,MIT,False,False,False,2016-04-06T17:32:56Z
FreeCAD,FreeCAD,Organization,C++,33377,6005,4099,2802173,LGPL-2.1,False,False,False,2012-09-09T08:25:02Z
tdesktop,telegramdesktop,Organization,C++,32874,7187,986,285496,GPL-3.0,True,False,False,2014-05-02T12:36:31Z
shadPS4,shadps4-emu,Organization,C++,32766,2504,217,73228,GPL-2.0,True,False,False,2022-10-24T09:48:37Z
Proton,ValveSoftware,Organization,C++,32758,1598,5189,205912,NOASSERTION,True,False,False,2018-03-13T18:45:27Z
rocksdb,facebook,Organization,C++,32075,6923,1633,248189,GPL-2.0,True,False,False,2012-11-30T06:16:18Z
QtScrcpy,barry-ran,User,C++,31846,3760,624,43385,Apache-2.0,True,False,False,2019-06-23T04:12:17Z
dragonfly,dragonflydb,Organization,C++,31458,1257,296,30023,NOASSERTION,True,False,False,2021-12-11T10:00:42Z
FinceptTerminal,Fincept-Corporation,Organization,C++,31238,4423,3,792316,NOASSERTION,True,False,False,2024-08-29T14:38:08Z
flameshot,flameshot-org,Organization,C++,30809,2007,724,27673,GPL-3.0,False,False,False,2017-05-10T19:44:51Z
folly,facebook,Organization,C++,30532,5874,472,59106,Apache-2.0,True,False,False,2012-06-01T20:49:04Z
xiaozhi-esp32,78,User,C++,29752,6899,690,10788,MIT,True,False,False,2024-08-31T10:08:16Z
spdlog,gabime,User,C++,29586,5398,47,42940,NOASSERTION,True,False,False,2014-11-01T01:28:53Z
phantomjs,ariya,User,C++,29438,5657,14,164709,BSD-3-Clause,True,False,True,2010-12-27T08:18:58Z
notepad-plus-plus,notepad-plus-plus,Organization,C++,29268,5357,2932,319139,NOASSERTION,True,False,False,2015-03-28T00:05:08Z
srs,ossrs,Organization,C++,29219,5695,7,263372,MIT,True,False,False,2015-04-29T06:59:32Z
envoy,envoyproxy,Organization,C++,28891,5595,1855,331686,Apache-2.0,True,False,False,2016-08-08T15:07:24Z
xgboost,dmlc,Organization,C++,28745,8892,433,38041,Apache-2.0,True,False,False,2014-02-06T17:28:03Z
keepassxc,keepassxreboot,Organization,C++,28728,1907,909,80453,NOASSERTION,True,False,False,2016-02-28T15:52:40Z
deskflow,deskflow,Organization,C++,28688,4853,207,181022,GPL-2.0,True,False,False,2014-10-12T23:18:57Z
mongo,mongodb,Organization,C++,28543,5803,32,1417481,NOASSERTION,True,False,False,2009-01-15T16:15:18Z
taichi,taichi-dev,Organization,C++,28361,2388,926,60275,Apache-2.0,True,False,False,2016-11-24T10:00:05Z
mlx,ml-explore,Organization,C++,28360,2238,126,70169,MIT,False,False,False,2023-11-28T23:33:45Z
emscripten,emscripten-core,Organization,C++,27605,3547,2479,272384,NOASSERTION,True,False,False,2011-02-12T05:23:30Z
rethinkdb,rethinkdb,Organization,C++,26995,1852,1352,283668,NOASSERTION,True,False,False,2012-10-30T05:37:47Z
apollo,ApolloAuto,Organization,C++,26819,9959,1047,3392262,Apache-2.0,True,False,False,2017-07-04T19:03:31Z
DeepSpeech,mozilla,Organization,C++,26779,4077,151,50588,MPL-2.0,True,False,True,2016-06-02T15:04:53Z
typesense,typesense,Organization,C++,26534,971,878,14386,GPL-3.0,False,False,False,2017-01-18T08:01:47Z
flatbuffers,google,Organization,C++,26449,3649,281,22255,Apache-2.0,True,False,False,2014-05-19T18:33:01Z
winget-cli,microsoft,Organization,C++,26401,1795,1301,46405,MIT,False,False,False,2019-07-16T22:16:49Z
llamafile,mozilla-ai,Organization,C++,25918,1591,212,28142,NOASSERTION,True,False,False,2023-09-10T21:12:32Z
modern-cpp-tutorial,changkun,User,C++,25803,3121,0,39821,MIT,False,False,False,2016-08-19T14:39:15Z
solidity,argotorg,Organization,C++,25729,6155,819,85664,GPL-3.0,True,False,False,2015-08-17T12:27:26Z
fmt,fmtlib,Organization,C++,25687,3051,11,17716,MIT,False,False,False,2012-12-07T16:26:46Z
v8,v8,Organization,C++,25231,4329,20,1224499,NOASSERTION,True,False,False,2014-09-24T15:24:30Z
sqlitebrowser,sqlitebrowser,Organization,C++,24577,2374,837,35351,NOASSERTION,True,False,False,2014-05-04T01:54:44Z
simdjson,simdjson,Organization,C++,24246,1278,135,107812,Apache-2.0,True,False,False,2018-03-23T00:49:18Z
tinyrenderer,ssloy,User,C++,24207,2297,4,64049,NOASSERTION,True,False,False,2015-01-17T16:46:01Z
Paddle,PaddlePaddle,Organization,C++,24076,6019,1498,557813,Apache-2.0,True,False,False,2016-08-15T06:59:08Z
ncnn,Tencent,Organization,C++,23793,4497,1247,37067,NOASSERTION,True,False,False,2017-06-30T10:55:37Z
osquery,osquery,Organization,C++,23553,2596,644,27830,NOASSERTION,False,False,False,2014-07-29T20:27:33Z
RedisDesktopManager,redis,Organization,C++,23235,3232,70,78590,NOASSERTION,False,False,False,2013-08-05T07:51:08Z
MaaAssistantArknights,MaaAssistantArknights,Organization,C++,23155,2827,634,1125431,AGPL-3.0,False,False,False,2021-07-09T18:26:38Z
Karabiner-Elements,pqrs-org,Organization,C++,22770,936,18,141485,Unlicense,False,False,False,2016-07-11T04:57:55Z
smartknob,scottbez1,User,C++,22119,1284,73,15114,NOASSERTION,True,False,False,2021-10-24T03:48:44Z
onnxruntime,microsoft,Organization,C++,21801,4210,1707,1565134,MIT,True,False,False,2018-11-10T02:22:53Z
video2x,k4yt3x,User,C++,21537,1865,132,574222,AGPL-3.0,True,False,False,2018-02-24T16:34:41Z
Catch2,catchorg,Organization,C++,21472,3501,442,34176,BSL-1.0,False,False,False,2010-11-08T18:22:56Z
CnC_Remastered_Collection,electronicarts,Organization,C++,21394,5447,0,8446,NOASSERTION,False,False,True,2020-03-30T17:48:04Z
xbmc,xbmc,Organization,C++,21196,6596,477,1656182,NOASSERTION,False,False,False,2011-01-03T21:18:51Z
mxnet,apache,Organization,C++,20808,6686,2007,101275,Apache-2.0,True,False,True,2015-04-30T16:21:15Z
filament,google,Organization,C++,20471,2253,214,1185050,Apache-2.0,False,False,False,2018-08-03T17:26:00Z
helium,imputnet,Organization,C++,20461,564,487,30884,GPL-3.0,False,False,False,2025-02-15T11:43:15Z
TranslucentTB,TranslucentTB,Organization,C++,20286,1253,329,13203,GPL-3.0,False,False,False,2017-01-10T00:53:17Z
blender,blender,Organization,C++,20194,3217,0,1401939,NOASSERTION,False,False,False,2019-10-09T12:47:28Z
3d-game-shaders-for-beginners,lettier,User,C++,19880,1477,18,34817,,False,False,False,2019-05-12T22:08:45Z
trojan,trojan-gfw,Organization,C++,19753,3018,98,927,GPL-3.0,True,False,False,2017-10-21T16:07:42Z
cutter,rizinorg,Organization,C++,19700,1454,493,16347,GPL-3.0,True,False,False,2017-09-25T09:50:51Z
rpcs3,RPCS3,Organization,C++,19694,2426,1078,157771,GPL-2.0,True,False,False,2012-11-03T15:16:18Z
TinyWebServer,qinguoyi,User,C++,19682,4256,125,57302,Apache-2.0,True,False,False,2019-05-29T10:41:34Z
DOOM,id-Software,Organization,C++,19527,3472,15,149,GPL-2.0,False,False,False,2012-01-31T21:28:06Z
Atmosphere,Atmosphere-NX,Organization,C++,19514,1462,13,26728,GPL-2.0,True,False,False,2018-01-18T07:36:33Z
BackgroundMusic,kyleneideck,User,C++,19272,776,542,2301,GPL-2.0,True,False,False,2016-02-24T07:19:32Z
cocos2d-x,cocos2d,Organization,C++,19177,7046,1604,1051276,,True,False,False,2010-11-18T23:17:00Z
uWebSockets,uNetworking,Organization,C++,18983,1866,49,5843,Apache-2.0,False,False,False,2016-03-21T04:39:40Z
swoole-src,swoole,Organization,C++,18915,3143,54,56377,Apache-2.0,False,False,False,2012-07-21T13:49:59Z
yoga,react,Organization,C++,18907,1557,174,27004,MIT,True,False,False,2014-04-07T01:37:37Z
LightGBM,lightgbm-org,Organization,C++,18756,4065,511,25595,MIT,False,False,False,2016-08-05T05:45:50Z
MMKV,Tencent,Organization,C++,18728,1985,0,48688,NOASSERTION,True,False,False,2018-09-17T10:59:36Z
hhvm,facebook,Organization,C++,18662,3073,547,891774,NOASSERTION,True,False,False,2010-01-02T01:17:06Z
WLED,wled,Organization,C++,18641,4339,507,70751,EUPL-1.2,True,False,False,2016-12-20T20:42:27Z
moonlight-qt,moonlight-stream,Organization,C++,18569,1296,559,355456,GPL-3.0,True,False,False,2018-04-28T22:41:42Z
weex,alibaba,Organization,C++,18507,2115,65,379466,Apache-2.0,True,False,False,2016-03-11T10:18:11Z
AirSim,microsoft,Organization,C++,18463,4918,780,376798,NOASSERTION,True,False,False,2017-02-14T00:52:29Z
audacity,audacity,Organization,C++,18365,2657,1783,439922,NOASSERTION,True,False,False,2015-03-26T10:46:17Z
libphonenumber,google,Organization,C++,18261,2179,120,322690,Apache-2.0,True,False,False,2014-12-03T18:02:17Z
abseil-cpp,abseil,Organization,C++,18130,3198,238,22268,Apache-2.0,False,False,False,2017-09-20T15:10:30Z
leetcode,haoel,User,C++,18069,4909,54,3164,,True,False,False,2014-10-20T03:22:04Z
dxvk,doitsujin,User,C++,18035,1230,256,26903,Zlib,True,False,False,2017-10-11T13:34:29Z
pybind11,pybind,Organization,C++,18006,2323,728,13716,NOASSERTION,True,False,False,2015-07-05T19:46:48Z
upx,upx,Organization,C++,17856,1522,24,79536,NOASSERTION,False,False,False,2016-08-31T11:23:13Z
nix,NixOS,Organization,C++,17659,1991,2948,137865,LGPL-2.1,False,False,False,2012-02-08T10:17:59Z
mars,Tencent,Organization,C++,17659,3688,514,366367,NOASSERTION,True,False,False,2016-12-12T04:39:54Z
brpc,apache,Organization,C++,17598,4143,463,45497,Apache-2.0,True,False,False,2017-09-04T09:28:47Z
CNTK,microsoft,Organization,C++,17591,4220,839,935217,NOASSERTION,True,False,True,2015-11-26T09:52:06Z
Marlin,MarlinFirmware,Organization,C++,17575,19720,794,258893,GPL-3.0,False,False,False,2011-08-13T08:07:20Z
ZLMediaKit,ZLMediaKit,Organization,C++,17513,4127,140,156531,NOASSERTION,True,False,False,2017-04-01T08:30:25Z
bgfx,bkaradzic,User,C++,17470,2138,285,368968,BSD-2-Clause,False,False,False,2012-04-04T03:39:04Z
arduino-esp32,espressif,Organization,C++,17347,7908,171,2271650,LGPL-2.1,True,False,False,2016-10-06T06:04:20Z
react-native-windows,microsoft,Organization,C++,17340,1203,804,385092,NOASSERTION,True,False,False,2015-12-15T00:16:54Z
arrow,apache,Organization,C++,17094,4284,2592,234379,Apache-2.0,False,False,False,2016-02-17T08:00:23Z
ZeroTierOne,zerotier,Organization,C++,17083,1973,401,164360,NOASSERTION,False,False,False,2013-04-24T13:21:10Z
subconverter,tindy2013,User,C++,17046,3848,258,7405,GPL-3.0,True,False,False,2019-10-31T04:51:54Z
ceph,ceph,Organization,C++,17016,6504,1338,1001246,NOASSERTION,True,False,False,2011-09-01T21:41:26Z
Waifu2x-Extension-GUI,AaronFeng753,User,C++,16978,1053,93,312318,NOASSERTION,True,False,False,2020-01-20T10:01:28Z
mold,rui314,User,C++,16957,550,184,31058,MIT,True,False,False,2020-09-29T05:12:48Z
Qv2ray,Qv2ray,Organization,C++,16907,3156,50,25596,GPL-3.0,False,False,False,2019-06-15T01:51:08Z
cpp-httplib,yhirose,User,C++,16818,2748,4,7186,MIT,False,False,False,2012-09-22T02:38:32Z
wazuh,wazuh,Organization,C++,16808,2473,3073,567362,NOASSERTION,True,False,False,2015-08-11T17:39:03Z
tracy,wolfpld,User,C++,16739,1214,166,40151,NOASSERTION,False,False,False,2020-03-17T19:43:04Z
foundationdb,apple,Organization,C++,16688,1565,757,214896,Apache-2.0,True,False,False,2017-12-14T01:40:42Z
Arduino,esp8266,Organization,C++,16678,13077,404,224577,LGPL-2.1,True,False,False,2015-03-27T05:22:06Z
Stockfish,official-stockfish,Organization,C++,16536,3005,54,20348,GPL-3.0,True,False,False,2014-06-18T19:59:53Z
Sourcetrail,CoatiSoftware,Organization,C++,16486,1668,355,296908,GPL-3.0,True,False,True,2015-12-09T12:32:11Z
Valdi,Snapchat,Organization,C++,16379,539,23,89625,NOASSERTION,True,False,False,2025-11-06T17:33:28Z
USTC-Course,USTC-Resource,Organization,C++,16263,3490,0,152567,,True,False,False,2019-01-09T03:48:08Z
muduo,chenshuo,User,C++,16236,5319,86,1795,NOASSERTION,True,False,False,2010-05-05T12:58:02Z
OpenRCT2,OpenRCT2,Organization,C++,16197,1890,1486,289840,GPL-3.0,True,False,False,2014-04-01T23:32:25Z
MNN,alibaba,Organization,C++,16048,2433,58,363197,Apache-2.0,True,False,False,2019-04-15T07:40:18Z
zvec,alibaba,Organization,C++,15859,992,59,6074,Apache-2.0,True,False,False,2025-12-05T07:45:38Z
ardupilot,ArduPilot,Organization,C++,15827,21364,3168,656657,GPL-3.0,False,False,False,2013-01-09T00:58:52Z
scylladb,scylladb,Organization,C++,15742,1514,3668,285593,NOASSERTION,True,False,False,2014-12-24T13:16:33Z
OrcaSlicer,OrcaSlicer,Organization,C++,15640,3044,2687,1276770,AGPL-3.0,True,False,False,2022-07-16T11:01:21Z
DearPyGui,hoffstadt,User,C++,15609,783,329,146677,MIT,True,False,False,2020-05-28T17:12:57Z
pcsx2,PCSX2,Organization,C++,15512,2183,812,335743,GPL-3.0,False,False,False,2013-12-22T17:56:48Z
dolphin,dolphin-emu,Organization,C++,15497,3241,468,559864,NOASSERTION,True,False,False,2013-07-22T09:07:57Z
NanaZip,M2Team,Organization,C++,15470,400,374,54847,NOASSERTION,False,False,False,2021-08-30T22:59:59Z
nekoray,MatsuriDayo,Organization,C++,15373,1509,217,2890,GPL-3.0,True,False,True,2022-05-03T11:12:00Z
organicmaps,organicmaps,Organization,C++,15352,1575,3509,9752840,NOASSERTION,True,False,False,2020-12-27T19:02:26Z
polybar,polybar,Organization,C++,15338,728,233,8999,MIT,True,False,False,2016-05-19T14:16:23Z
xournalpp,xournalpp,Organization,C++,15334,1123,1246,71403,GPL-2.0,True,False,False,2013-08-08T20:58:27Z
ggml,ggml-org,Organization,C++,15317,1812,359,33454,MIT,True,False,False,2022-09-18T17:07:19Z
dogecoin,dogecoin,Organization,C++,15233,3254,305,184043,MIT,True,False,False,2013-12-06T11:38:05Z
transmission,transmission,Organization,C++,15177,1446,866,146158,NOASSERTION,False,False,False,2015-05-05T23:53:02Z
lynx,lynx-family,Organization,C++,15127,551,1236,76997,Apache-2.0,True,False,False,2025-03-04T07:41:43Z
rapidjson,Tencent,Organization,C++,15123,3652,794,30407,NOASSERTION,True,False,False,2014-03-04T05:53:37Z
shotcut,mltframework,Organization,C++,15114,1491,53,155924,GPL-3.0,False,False,False,2012-04-23T22:37:04Z
MuseScore,musescore,Organization,C++,15075,3281,4200,1316680,NOASSERTION,True,False,False,2012-05-26T12:46:33Z
mujoco,google-deepmind,Organization,C++,15006,1726,342,141541,Apache-2.0,False,False,False,2021-08-27T12:25:48Z
amnezia-client,amnezia-vpn,Organization,C++,14936,1135,1104,403971,GPL-3.0,True,False,False,2020-11-22T12:44:43Z
bullet3,bulletphysics,Organization,C++,14719,3092,423,297038,NOASSERTION,False,False,False,2011-04-12T18:45:08Z
sherpa-onnx,k2-fsa,Organization,C++,14677,1680,617,16434,Apache-2.0,True,False,False,2022-09-01T05:47:33Z
Game-Cheats-Manager,dyang886,User,C++,14598,495,2,68440,GPL-3.0,True,False,False,2023-12-31T10:09:12Z
wkhtmltopdf,wkhtmltopdf,Organization,C++,14565,1957,1352,6341,LGPL-3.0,False,False,True,2009-08-07T14:27:43Z
NotepadNext,dail8859,User,C++,14557,912,95,22672,GPL-3.0,True,False,False,2019-11-27T16:06:10Z
mosh,mobile-shell,Organization,C++,14472,863,229,2756,GPL-3.0,True,False,False,2011-01-09T09:41:02Z
dlib,davisking,User,C++,14437,3438,39,50148,BSL-1.0,False,False,False,2014-01-29T00:45:33Z
workflow,sogou,Organization,C++,14423,2561,27,5114,Apache-2.0,True,False,False,2020-07-29T05:47:01Z
ppsspp,hrydgard,User,C++,14409,2619,1360,354876,NOASSERTION,True,False,False,2012-11-01T08:41:48Z
carla,carla-simulator,Organization,C++,14373,4684,1198,2240334,MIT,False,False,False,2017-10-24T09:06:23Z
QGIS,qgis,Organization,C++,14347,3512,5478,5594752,GPL-2.0,True,False,False,2011-05-02T08:06:26Z
